Number of iterations;200;;;;
Reserve;25;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1203.798441159508;878.9179843845433;626.744208840492;3.422119865090862
1;PiratesBB;992.5127550418526;891.5810516286183;466.7439949581474;2.4624736099231477
2;PiratesBB;1100.0741592522459;901.1067114626583;523.2225907477542;2.7323925557694597
3;PiratesBB;1156.8950783158764;944.7367457124402;495.9468716841238;2.5744744800938646
4;PiratesBB;929.5037684085846;810.0797118220695;466.5409815914154;2.514024507514963
5;Seller;5382.784202178068;1585.7839176968198;0;0
