Number of iterations;200;;;;
Reserve;25;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1131.036915985294;885.5713781433367;593.7147340147061;3.3393874180006606
1;PiratesBB;1017.9957576358382;881.8530521958627;553.5535423641619;2.7730335215812145
2;PiratesBB;961.8457607936834;896.4381569199098;480.7273892063165;2.6611354989808045
3;PiratesBB;1004.5236061905389;857.8193057451634;443.00854380946106;2.59480125916254
4;PiratesBB;1082.3197897994025;796.1859053094282;660.4765602005976;3.075083180655042
5;Seller;5197.7218304047565;1466.6311858667402;0;0
