Number of iterations;200;;;;
Reserve;145;;;;
Seed;4;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;308.09535;850.3836290862373;33.04545;0.5985091204985408
1;PiratesBB;290.7101;791.6529599521427;25.1903;0.4141660569720187
2;PiratesBB;273.24315;788.9650586423828;21.21015;0.4270011139762248
3;PiratesBB;444.8131509696961;1033.0224463641578;41.26404903030396;0.5735931202964957
4;PiratesBB;287.947225;846.0485103168887;35.787375000000004;0.6090540276985776
5;Seller;1604.8089759696961;1825.7367921752746;0;0
