Number of iterations;200;;;;
Reserve;45;;;;
Seed;4;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1057.10939795734;923.6148529298413;565.7456520426601;3.3353921089096756
1;PiratesBB;937.8785256966625;863.452273001367;485.38922430333747;2.87991576176872
2;PiratesBB;1029.153917260738;907.9374533403125;489.6791327392624;2.7204118577582324
3;PiratesBB;1063.3762323946517;863.2983796083965;445.9696676053482;2.39592558147072
4;PiratesBB;1025.6687154005872;832.8673413499112;471.702584599413;2.5627885734619635
5;Seller;5113.186788709979;1569.3740274778297;0;0
