Number of iterations;200;;;;
Reserve;90;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;980.8045609245568;1076.1351380683036;369.2406390754433;2.7272187564970993
1;PiratesBB;749.341822467804;1018.2085369257236;224.56602753219605;2.0949523546805455
2;PiratesBB;825.1285621706487;999.1150334499174;252.8766378293514;2.023601107527381
3;PiratesBB;730.8363221519005;902.8909237929869;205.54952784809953;1.784852895877514
4;PiratesBB;774.6409933964253;967.5708787807604;246.57625660357476;2.0929473937369583
5;Seller;4060.752261111335;2243.354829145288;0;0
