Number of iterations;200;;;;
Reserve;95;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;857.0359904655456;1032.567168054869;332.64150953445437;2.605974217443292
1;PiratesBB;685.1875217285155;958.4249605647386;202.31037827148438;1.905791941599019
2;PiratesBB;686.3921579170808;1016.8127061242214;202.65219208291919;1.928923259347152
3;PiratesBB;612.5506978773117;906.9868501300173;191.04720212268828;1.8656937489307543
4;PiratesBB;688.5960353378297;932.7206103173367;254.46586466217042;2.3096001193002422
5;Seller;3529.7624033262837;2160.734536679374;0;0
