Number of iterations;200;-;-;-;-
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;882.84198;831.0131885478606;443.045055;0.22903617089523115
1;Truthful;1280.74861;1141.3097645165597;352.90778500000005;0.20145338905104132
2;Truthful;1266.17073125;1122.7005757633406;353.30481375000005;0.1937675978903553
3;Truthful;1302.2512912500001;1142.7830606312452;352.11948875;0.2022636504383912
4;Truthful;1343.39082375;1133.9631789618252;372.52096124999997;0.20933447394401278
5;Seller;6075.4034362500015;1397.3254508170583;0;0
