Number of iterations;200;;;;
Reserve;70;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;994.3677094637812;964.8237980296716;490.99349053621887;3.161666022849143
1;PiratesBB;912.8649708233745;948.9529018478552;381.0719791766257;2.6262402023675744
2;PiratesBB;1039.3318285183634;1042.4564068331472;363.5606714816365;2.4810209052944363
3;PiratesBB;1063.029540551782;977.7653298853501;343.7048094482181;2.2991036797507043
4;PiratesBB;879.1689687986374;899.6448957985915;351.6269312013626;2.368608655033139
5;Seller;4888.763018155939;2106.573826057478;0;0
