Number of iterations;200;;;;
Reserve;170;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;68.0935;479.1063947681653;1.00705;0.04024570995693203
1;PiratesBB;58.565;458.432502419931;0.5847;0.02328755671490684
2;PiratesBB;57.1625;416.6598192095682;1.0924500000000001;0.04330641046585952
3;PiratesBB;79.5401;490.3572510058241;1.2736;0.03958412214512281
4;PiratesBB;42.7295;394.82871207620013;0.5414;0.026370930036690058
5;Seller;306.0906;981.6237459554627;0;0
