Number of iterations;200;;;;
Reserve;45;;;;
Seed;2;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;986.8857373048739;807.4267850990649;564.8437626951261;3.2075936592596035
1;PiratesBB;1083.0337460510732;920.3611829172178;607.964303948927;3.1138386071469544
2;PiratesBB;1045.2315465672866;967.006413594317;446.43255343271346;2.5465661251816516
3;PiratesBB;1125.8959977193035;937.9522805726011;514.9878022806965;2.813531306442288
4;PiratesBB;880.5563173651547;847.0880472371555;459.3627326348454;2.9494098039458496
5;Seller;5121.603345007692;1710.2530376713391;0;0
