Number of iterations;200;;;;
Reserve;80;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;936.0818329127759;991.0931647665607;355.9352670872242;2.471195772754276
1;PiratesBB;882.5052787109965;968.657404984878;325.5490212890035;2.411961840424388
2;PiratesBB;985.9924090560912;1074.9393217183274;297.06149094390867;2.0865081994622314
3;PiratesBB;986.6658327163756;983.5126350921347;339.79476728362437;2.540921618839364
4;PiratesBB;848.3785565529112;945.7574284724815;302.6134934470889;2.379688082875832
5;Seller;4639.62390994915;2287.3159944318095;0;0
