Number of iterations;200;;;;
Reserve;85;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;873.1167166601891;981.3899403263003;349.77428333981095;2.728127410513691
1;PiratesBB;707.2943860789187;887.9241201930495;257.59701392108127;2.2170206336408587
2;PiratesBB;835.4919716284871;1027.930775859737;300.735178371513;2.450892004604183
3;PiratesBB;835.786442782923;971.9142275118521;258.271507217077;2.17657979722625
4;PiratesBB;695.3879505604293;995.3072595413147;279.8425994395706;2.5626777731221773
5;Seller;3947.0774677109475;2143.9739366858967;0;0
