Number of iterations;200;;;;
Reserve;30;;;;
Seed;4;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1029.8310491607233;744.989463228337;643.7392508392767;3.3871272731954662
1;PiratesBB;907.4338792434553;839.0548524897276;456.91467075654475;2.744668087716138
2;PiratesBB;1111.840601783483;937.6191935818625;506.86409821651716;2.7642874687869816
3;PiratesBB;1093.4561828388046;907.170507454538;511.0785671611954;2.5938819456567863
4;PiratesBB;1050.2808820075497;895.1930460009522;518.7001179924504;2.6854976511873137
5;Seller;5192.842595034016;1472.9611514982282;0;0
