Number of iterations;200;-;-;-;-
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;892.37015;862.9466482894355;423.54293;0.23066075063711777
1;Truthful;1283.0147525;1115.8736523665718;362.07016250000004;0.21313939702965784
2;Truthful;1256.9219712499998;1107.6601782221287;364.08308875;0.21725934592138735
3;Truthful;1361.11728;1136.3319991516169;356.830645;0.21480905210097154
4;Truthful;1306.62212875;1122.2189901014065;354.58069624999996;0.21654039784636203
5;Seller;6100.046282499998;1524.4790071481145;0;0
