Number of iterations;200;;;;
Reserve;15;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1057.8725818617463;891.0815185078116;558.3618681382537;3.0908690351934016
1;PiratesBB;1063.951738824272;837.1363667927362;567.1692611757279;2.938692768218146
2;PiratesBB;1003.1728275515728;874.945550543034;562.2755224484272;3.048467183853147
3;PiratesBB;977.0727350226283;870.5863222820492;493.0748149773717;2.7506923082652173
4;PiratesBB;935.7291358062889;751.0380902498545;523.6343641937111;2.975335788323621
5;Seller;5037.799019066509;1419.5968349147547;0;0
