Number of iterations;200;;;;
Reserve;35;;;;
Seed;2;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1043.1335857068054;859.325539862976;579.7032642931947;3.117418328983139
1;PiratesBB;1095.6575132911298;891.323438627217;606.9447867088704;3.0516958539896692
2;PiratesBB;1083.4752196792424;896.8338835756207;558.1847803207577;2.874044154855726
3;PiratesBB;1027.4055471208571;881.443397215704;483.7494528791428;2.7198068375841817
4;PiratesBB;911.3497094657823;901.3251539823084;457.30849053421764;2.6044180905280085
5;Seller;5161.021575263818;1662.3320659282397;0;0
