Number of iterations;200;;;;
Reserve;135;;;;
Seed;;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;452.608675;947.7979697281843;59.609725;0.8310040881450198
1;PiratesBB;377.3763863648787;866.4339218458252;39.39271363512128;0.5647835294934432
2;PiratesBB;486.3182604059313;987.4822411459916;64.51208959406878;0.7890583897773176
3;PiratesBB;450.5112315830092;968.0762882914621;58.207968416990795;0.7896391182250366
4;PiratesBB;569.4213790771485;1100.2961402773713;81.92627092285156;1.0032630899828137
5;Seller;2336.2359324309673;2073.2572739555403;0;0
