Number of iterations;200;;;;
Reserve;145;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;382.2124;1004.4471027491907;36.88825;0.5728260686158921
1;PiratesBB;213.5163436510086;715.3853459361701;20.830706348991395;0.39651480538598854
2;PiratesBB;363.80839724364284;948.0622969520996;33.972502756357194;0.5454082247419878
3;PiratesBB;387.8387413801193;985.5075749044116;38.83195861988068;0.5823797464156307
4;PiratesBB;374.1483554840088;961.3448931447923;36.38164451599121;0.5573000025547925
5;Seller;1721.5242377587795;1879.346822965466;0;0
