Number of iterations;200;;;;
Reserve;30;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1032.2089875057366;899.8425013034445;613.4857624942633;3.448863404934839
1;PiratesBB;1050.690117105638;910.8334806123331;522.0420828943622;2.805507051562662
2;PiratesBB;1098.7517350301546;902.2307860329264;509.4016649698453;2.529976366803443
3;PiratesBB;1053.0734992170806;908.8980984125054;498.93470078291955;2.6620020578913555
4;PiratesBB;1000.1914361305237;783.2032357789544;546.6135638694764;2.9398559837184863
5;Seller;5234.915774989134;1560.0120904416522;0;0
