Number of iterations;200;;;;
Reserve;130;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;553.4794718750001;1040.20367272471;90.756178125;1.119630180828645
1;PiratesBB;446.80011614569446;907.709509204431;67.28748385430553;0.8666646745959209
2;PiratesBB;623.8821753842986;1115.913846318407;91.14457461570134;1.0465353731267149
3;PiratesBB;528.4279725126266;1033.7800325331639;81.24302748737335;0.987640452782279
4;PiratesBB;441.2483994369507;965.0043923889976;59.59625056304932;0.8362291554133187
5;Seller;2593.8381353545706;1996.1177123420277;0;0
