Number of iterations;200;;;;
Reserve;70;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;889.3919663302494;953.8188613425124;418.00553366975066;3.0050931994362906
1;PiratesBB;1005.4155980770796;967.8483678859329;395.1567019229205;2.584817058010768
2;PiratesBB;843.4778191679496;943.5813521386367;312.78953083205033;2.3679182765053604
3;PiratesBB;976.9549999579446;981.1131546524872;394.05585004205545;2.7045015754608794
4;PiratesBB;914.2263872758404;896.2200405739379;430.60646272415966;2.937511816827601
5;Seller;4629.466770809064;2090.950727783594;0;0
