Number of iterations;200;;;;
Reserve;70;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1041.547955338183;951.6207034298318;481.58969466181696;3.158734076045758
1;PiratesBB;947.630051795602;925.8469137984835;403.3312982043982;2.7246806580802576
2;PiratesBB;886.526611215803;948.1731626091632;324.3184387841969;2.310255364139151
3;PiratesBB;892.0751508104056;917.000224113586;335.23934918959435;2.322508937115582
4;PiratesBB;896.0943751963817;899.2434409764011;388.78977480361834;2.5820414550935844
5;Seller;4663.874144356376;2107.6371400728513;0;0
