Number of iterations;200;;;;
Reserve;65;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;951.840440748737;870.2849933924688;467.64000925126305;3.0952356060242203
1;PiratesBB;948.265260688442;898.9066413724552;405.04608931155803;2.8770026629787875
2;PiratesBB;912.4178193350792;948.4730203828959;386.83213066492084;2.758439311755025
3;PiratesBB;1017.5861773370624;995.4681945372631;355.90207266293766;2.394872101348936
4;PiratesBB;972.3707487867832;912.6888588722331;406.3676512132168;2.504946165021562
5;Seller;4802.480446896104;2069.745792162087;0;0
