Number of iterations;200;;;;
Reserve;160;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;299.5946;950.3164714698163;12.97875;0.2592446367785407
1;PiratesBB;205.9955;753.9308215146469;9.5036;0.19732699676172058
2;PiratesBB;154.61827842359543;623.6123596889068;6.837621576404572;0.145910486776543
3;PiratesBB;191.9234247490406;695.6670537201043;7.453975250959396;0.18220196106934172
4;PiratesBB;141.2013;635.9936776103289;6.675;0.19137675949550406
5;Seller;993.333103172636;1628.5699111483025;0;0
