Number of iterations;200;;;;
Reserve;25;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1119.3057570442747;856.0645277935016;627.8984929557253;3.3915642765489418
1;PiratesBB;1084.16808088866;883.3004739181586;520.03481911134;2.7648430867886606
2;PiratesBB;1014.5170248925823;812.9718067842281;584.5840251074178;2.8031641874754643
3;PiratesBB;1078.9604418079448;957.7356325982789;523.8673581920552;2.9759555869994028
4;PiratesBB;900.956949747644;807.1186351259815;454.08685025235604;2.6998363801094762
5;Seller;5197.9082543811055;1520.8807722663603;0;0
