Number of iterations;200;;;;
Reserve;35;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;980.4225425777529;824.2559544644964;506.6121574222472;3.0868997259978492
1;PiratesBB;1041.8834518672577;902.0826613717556;481.7307481327423;2.6120752630042063
2;PiratesBB;1078.0622554735864;936.895719671786;488.8206445264135;2.7560631448957067
3;PiratesBB;1106.581988974686;912.647428228621;488.78171102531405;2.5299519483162825
4;PiratesBB;1039.4948904287337;832.4018030935302;568.4595595712663;3.0006036901446684
5;Seller;5246.445129322017;1613.0805698739405;0;0
