Number of iterations;200;;;;
Reserve;55;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;979.5652970612348;849.9623204710297;496.3644029387653;3.129251282839552
1;PiratesBB;1088.9962817956925;913.3902845771269;563.1757682043076;2.8677921244476323
2;PiratesBB;1058.3065713151575;982.4118821342984;424.9695786848426;2.4840666148481194
3;PiratesBB;895.3380739485503;894.4119609049446;366.1400760514498;2.4788154309586337
4;PiratesBB;981.97797607214;838.9448737757308;514.85537392786;3.0706202947534806
5;Seller;5004.184200192775;1833.1515920612696;0;0
