Number of iterations;200;;;;
Reserve;125;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;635.8637175254942;1076.1629723308795;121.56903247450592;1.328632051656013
1;PiratesBB;478.01809343692366;977.5133316100098;76.70405656307638;0.9636967381657248
2;PiratesBB;571.1795836777329;1006.0109111647936;80.10006632226705;0.9711758635594094
3;PiratesBB;516.039452927971;1021.0243908506254;82.92354707202912;1.0642785303297904
4;PiratesBB;484.751374609375;942.4916824388091;88.210425390625;1.0988613184521792
5;Seller;2685.8522221774965;2255.768400202615;0;0
