Number of iterations;200;;;;
Reserve;95;;;;
Seed;2;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;939.0660791491471;1024.1728365544238;299.0889208508529;2.40062934817545
1;PiratesBB;636.5816779205322;938.2848144940311;195.8475720794678;1.8664350134350516
2;PiratesBB;697.7205470409513;961.2479005341905;189.97325295904878;1.8684295311488222
3;PiratesBB;790.0127792239905;998.0864069038344;203.00957077600958;1.7786228878909631
4;PiratesBB;737.3292804863454;991.6401942313776;165.45636951365472;1.595808335897117
5;Seller;3800.7103638209664;2306.7825378591315;0;0
