Number of iterations;200;;;;
Reserve;35;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1036.6393724662912;797.4355546049757;565.613577533709;2.92263210344681
1;PiratesBB;962.1157081348506;879.3704957799835;499.1290918651495;2.7977847259493682
2;PiratesBB;1071.4429700286944;920.8639119381676;486.21537997130565;2.5745200102365517
3;PiratesBB;1096.2762051645593;982.3948507005418;438.86214483544086;2.580157045853453
4;PiratesBB;1021.6218768386636;869.0375533802335;564.3408731613364;3.2431680481564205
5;Seller;5188.096132633059;1636.3973959004416;0;0
