Number of iterations;200;;;;
Reserve;75;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;952.0910820789695;982.6907818346642;409.35951792103054;3.0327992752840185
1;PiratesBB;843.6406245828089;925.378312503788;330.5613254171912;2.4291811084496304
2;PiratesBB;887.3968071041168;1000.6575931426881;295.4000928958833;2.315224413956729
3;PiratesBB;938.0057627575517;945.5850035092325;348.37858724244836;2.470973355705469
4;PiratesBB;939.7731889358989;984.9214962936499;321.067461064101;2.4080132772796965
5;Seller;4560.907465459345;2154.605186104301;0;0
