Number of iterations;200;;;;
Reserve;50;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1016.5185100108205;916.5299739132782;577.2766399891796;3.3758476990617576
1;PiratesBB;923.7671395091623;906.8046285072314;479.7637604908377;2.8109136404393085
2;PiratesBB;1139.743164243271;955.5737273187567;516.4939857567293;2.8489019446261428
3;PiratesBB;919.8030094697231;873.7199189275068;379.25624053027707;2.3099724353266087
4;PiratesBB;918.2920953812238;805.412506915313;527.8261546187762;3.099097036688009
5;Seller;4918.123918614199;1809.2940381423834;0;0
