Number of iterations;200;;;;
Reserve;165;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;173.89245;725.7928405375039;3.9088499999999997;0.09935705890593541
1;PiratesBB;157.08865307135582;678.0155104089527;3.76509692864418;0.0958302230575952
2;PiratesBB;66.40825;461.56852830261045;2.5531;0.10932929563822315
3;PiratesBB;125.31118642219306;591.0680320621756;3.4537635778069493;0.09138613960929712
4;PiratesBB;83.38275;536.7661730818543;2.53245;0.09162567864653179
5;Seller;606.0832894935489;1295.3726591611112;0;0
