Number of iterations;200;;;;
Reserve;145;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;448.90585;1043.967708509358;45.384800000000006;0.6494076480139417
1;PiratesBB;344.14748197021487;920.2855857833205;27.55466802978516;0.47979181464875365
2;PiratesBB;382.16402500000004;913.2878784309597;30.269775;0.5148776291162401
3;PiratesBB;418.64296160888676;991.0895430863729;40.868138391113284;0.6357752046049573
4;PiratesBB;414.18700000000007;995.2153278959262;34.8165;0.5194405831457045
5;Seller;2008.0473185791018;2301.332763009205;0;0
