Number of iterations;200;;;;
Reserve;90;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;700.6277785930635;972.6836373308593;243.15967140693664;2.1451394895323146
1;PiratesBB;773.3101576369256;1000.0014171677633;219.72469236307444;1.7682208640125623
2;PiratesBB;851.0778010727423;1055.919120828943;249.0503989272578;2.064589766607446
3;PiratesBB;797.1680929567337;970.9148125222715;226.3431570432663;2.146293836563613
4;PiratesBB;726.7438564161083;953.3300615747478;239.39499358389173;2.127878988679475
5;Seller;3848.9276866755736;2390.179964198325;0;0
