Number of iterations;200;;;;
Reserve;110;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;849.8368976216775;1138.214944946979;211.57060237832263;1.8755484554815678
1;PiratesBB;590.0282481599331;929.036452172827;151.4019518400669;1.4852256250041143
2;PiratesBB;620.1324910785198;975.0985256905935;128.34160892148017;1.3236728439429364
3;PiratesBB;779.403968632811;1115.3779475097738;164.64648136718907;1.6205991227595498
4;PiratesBB;620.2264950839996;1003.2329931328283;153.85010491600036;1.749565877710352
5;Seller;3459.628100576941;2388.958120547509;0;0
