Number of iterations;10;;;;
Reserve;0;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;Truthful;12.83775;11.992751896979275;1573.21125;138.2136086804249
1;Truthful;15.72075;12.09175132321617;1780.06025;139.64623238134863
2;Truthful;14.751;12.529216266391128;1904.3650000000002;159.31963547272667
3;Truthful;15.21675;11.33591615452849;1820.83725;125.31013554330164
4;Truthful;10.68;8.946360153716148;1184.065;85.91091768716011
5;Seller;69.20625;18.75558254393875;0;0
