Number of iterations;200;;;;
Reserve;130;;;;
Seed;4;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;455.6799943885803;974.372987133401;67.26455561141968;0.9033472224394675
1;PiratesBB;434.93121956152913;933.9282650251374;78.29333043847083;1.000113361823182
2;PiratesBB;528.033802331543;1029.5445410150712;80.10914766845704;1.007561919554648
3;PiratesBB;489.58956654052736;984.6088918619249;59.299283459472655;0.8080875420607905
4;PiratesBB;514.2602184082032;1014.986901170194;76.33993159179687;0.9591623064833271
5;Seller;2422.494801230383;2222.812351911232;0;0
