Number of iterations;200;;;;
Reserve;65;;;;
Seed;4;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;974.2625805425286;924.1856587902491;448.71586945747134;3.078508384576959
1;PiratesBB;970.2466613904547;953.3012582189398;413.5613886095454;2.7888045892110433
2;PiratesBB;977.6420428282348;981.6290906218834;367.55160717176506;2.4286510811720636
3;PiratesBB;905.5870308237462;884.4843183703866;411.11816917625384;2.80984307492779
4;PiratesBB;812.7711404141903;873.8480141709255;340.82070958580977;2.6227897606991943
5;Seller;4640.509455999155;2008.0023960038636;0;0
