Number of iterations;200;;;;
Reserve;150;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;379.431325;1030.6254627413748;29.010475;0.4660947493911343
1;PiratesBB;239.04295000000002;803.9894723550783;17.4573;0.33282063550469637
2;PiratesBB;326.24755;885.4948690384931;19.8904;0.3566921950309536
3;PiratesBB;340.33155;911.1560370019464;23.57555;0.3764390105879547
4;PiratesBB;248.0859;730.7850310092491;19.3921;0.3256249889285985
5;Seller;1533.139275;2072.1728408398053;0;0
