Number of iterations;200;;;;
Reserve;40;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1212.8665240051655;856.017107619868;709.9703759948346;3.524758527575745
1;PiratesBB;1025.8484915354468;853.237630936497;520.992808464553;2.7042464402576925
2;PiratesBB;1024.9192018618598;918.1679743079719;478.0637981381403;2.6844134465949447
3;PiratesBB;947.7707817363402;813.7027662103583;486.4756682636598;2.9020531972387165
4;PiratesBB;979.4734131683889;788.2442962757779;514.3983868316111;2.6137997421700487
5;Seller;5190.878412307201;1429.3816664516246;0;0
