Number of iterations;200;;;;
Reserve;20;;;;
Seed;5;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;1102.359675178802;912.3751503093553;630.9760748211979;3.4544207975849157
1;PiratesBB;1134.237559098129;931.8986281382906;528.7234409018712;2.8908816502233896
2;PiratesBB;997.6928180962522;832.4156043581991;517.5377319037481;2.6273737802728987
3;PiratesBB;1019.1514773326687;868.0877580683793;486.22732266733124;2.6157122343529413
4;PiratesBB;1074.937091310523;900.8937709221269;528.7996586894768;2.940903038117152
5;Seller;5328.378621016375;1629.266220563031;0;0
