Number of iterations;200;;;;
Reserve;55;;;;
Seed;1;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;914.6209591002107;914.2241311292261;489.6447408997893;3.377922589558527
1;PiratesBB;1108.6937611695125;909.7986668088497;578.5704388304873;3.101086672410359
2;PiratesBB;1025.049801969417;916.1402195735784;512.6710980305828;2.8116943106058034
3;PiratesBB;979.793891327238;886.32603035386;443.5972086727619;2.563045446527748
4;PiratesBB;849.950488122654;811.1148213817121;399.3490118773461;2.5437032798472345
5;Seller;4878.108901689032;1633.4072294097502;0;0
