Number of iterations;200;;;;
Reserve;80;;;;
Seed;3;;;;
Agent #;Agent type;Average spent;SD spent;Average Utility;SD Utility
0;PiratesBB;898.3009639099598;958.4579627407012;367.9015860900402;2.815237506871353
1;PiratesBB;965.149017917923;1004.2663544916878;362.0837320820771;2.4865392575323226
2;PiratesBB;782.881503100127;925.6988039275501;255.33449689987302;2.083995263794312
3;PiratesBB;890.3726136006117;1024.5545414461628;287.7916363993883;2.3681721161957974
4;PiratesBB;898.4395216715933;948.6679735251113;331.8488783284068;2.407610129993476
5;Seller;4435.143620200215;2134.0965438979338;0;0
